-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2000 through 05/07/2021 
Location: Latitude  55.7522   Longitude 37.6156 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 172.42 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MIN,T2M_MAX
55.75221,37.61561,2004,02,10,  -10.51,   -7.09
55.75221,37.61561,2004,02,11,  -14.57,   -9.51
55.75221,37.61561,2004,02,12,  -19.94,  -13.48
55.75221,37.61561,2004,02,13,  -22.64,  -15.14
55.75221,37.61561,2004,02,14,  -22.21,  -12.58
55.75221,37.61561,2004,02,15,  -23.89,  -12.97
55.75221,37.61561,2004,02,16,  -18.39,   -7.26
55.75221,37.61561,2004,02,17,  -17.79,   -8.76
55.75221,37.61561,2004,02,18,  -20.65,  -12.55
55.75221,37.61561,2004,02,19,  -19.46,  -13.08
55.75221,37.61561,2004,02,20,  -24.70,  -14.81
55.75221,37.61561,2004,02,21,  -23.80,   -6.18
55.75221,37.61561,2004,02,22,  -10.69,   -2.97
55.75221,37.61561,2004,02,23,  -12.98,   -4.91
55.75221,37.61561,2004,02,24,   -6.56,   -2.33
55.75221,37.61561,2004,02,25,   -8.27,   -0.52
55.75221,37.61561,2004,02,26,  -13.83,   -0.91
55.75221,37.61561,2004,02,27,   -4.88,    0.35
55.75221,37.61561,2004,02,28,   -1.85,    0.67
55.75221,37.61561,2004,02,29,   -6.48,    0.24
55.75221,37.61561,2004,03,01,   -3.63,    0.47
55.75221,37.61561,2004,03,02,  -10.27,    0.03
55.75221,37.61561,2004,03,03,  -10.49,   -1.30
55.75221,37.61561,2004,03,04,   -9.77,   -2.66
55.75221,37.61561,2004,03,05,  -11.61,   -8.16
55.75221,37.61561,2004,03,06,  -12.13,   -5.71
55.75221,37.61561,2004,03,07,  -12.35,   -3.10
55.75221,37.61561,2004,03,08,  -11.75,    0.37
55.75221,37.61561,2004,03,09,   -7.13,    0.41
55.75221,37.61561,2004,03,10,  -11.40,   -0.16
55.75221,37.61561,2004,03,11,  -10.88,    0.41
55.75221,37.61561,2004,03,12,   -6.20,    0.76
55.75221,37.61561,2004,03,13,   -4.49,    1.18
55.75221,37.61561,2004,03,14,   -6.33,    1.47
55.75221,37.61561,2004,03,15,   -7.77,    0.75
55.75221,37.61561,2004,03,16,   -2.66,    0.48
55.75221,37.61561,2004,03,17,    0.25,    0.60
55.75221,37.61561,2004,03,18,   -3.76,    0.44
55.75221,37.61561,2004,03,19,   -2.44,    0.57
55.75221,37.61561,2004,03,20,   -3.59,    0.52
55.75221,37.61561,2004,03,21,   -1.36,    0.44
55.75221,37.61561,2004,03,22,   -0.47,    0.96
55.75221,37.61561,2004,03,23,   -0.95,    1.29
55.75221,37.61561,2004,03,24,   -4.10,    3.14
55.75221,37.61561,2004,03,25,    0.09,    1.90
55.75221,37.61561,2004,03,26,   -1.21,    3.58
55.75221,37.61561,2004,03,27,   -0.14,    4.43
55.75221,37.61561,2004,03,28,   -1.64,    3.76
55.75221,37.61561,2004,03,29,   -3.18,    4.60
55.75221,37.61561,2004,03,30,   -3.54,    7.27
55.75221,37.61561,2004,03,31,   -3.55,    4.02
55.75221,37.61561,2004,04,01,   -6.37,   -3.34
55.75221,37.61561,2004,04,02,   -8.85,   -4.97
55.75221,37.61561,2004,04,03,  -11.49,   -1.39
55.75221,37.61561,2004,04,04,   -4.54,    4.83
55.75221,37.61561,2004,04,05,   -1.35,    8.31
55.75221,37.61561,2004,04,06,   -2.28,    9.42
55.75221,37.61561,2004,04,07,   -2.18,    7.59
55.75221,37.61561,2004,04,08,   -3.10,    6.09
55.75221,37.61561,2004,04,09,    1.58,    9.74
55.75221,37.61561,2004,04,10,    1.80,    8.53
55.75221,37.61561,2004,04,11,    0.28,   11.53
55.75221,37.61561,2004,04,12,    0.65,   10.08
55.75221,37.61561,2004,04,13,   -1.67,    5.09
55.75221,37.61561,2004,04,14,   -1.18,    7.37
55.75221,37.61561,2004,04,15,   -1.99,    7.36
55.75221,37.61561,2004,04,16,   -0.32,    6.32
55.75221,37.61561,2004,04,17,   -0.84,    8.71
55.75221,37.61561,2004,04,18,   -1.94,   12.18
55.75221,37.61561,2004,04,19,   -0.90,   14.22
55.75221,37.61561,2004,04,20,    1.22,   14.73
55.75221,37.61561,2004,04,21,    4.91,   16.44
55.75221,37.61561,2004,04,22,    1.16,    9.56
55.75221,37.61561,2004,04,23,   -2.18,    8.74
55.75221,37.61561,2004,04,24,   -3.85,    8.83
55.75221,37.61561,2004,04,25,   -2.99,    9.45
55.75221,37.61561,2004,04,26,   -1.76,    7.78
55.75221,37.61561,2004,04,27,    0.86,    7.07
55.75221,37.61561,2004,04,28,   -0.42,    7.14
55.75221,37.61561,2004,04,29,   -2.33,    7.30
55.75221,37.61561,2004,04,30,    1.66,   10.16
55.75221,37.61561,2004,05,01,   -0.36,   10.36
55.75221,37.61561,2004,05,02,   -0.66,   14.72
55.75221,37.61561,2004,05,03,    5.26,   16.66
55.75221,37.61561,2004,05,04,    5.59,   18.95
55.75221,37.61561,2004,05,05,    6.38,   20.83
55.75221,37.61561,2004,05,06,   11.05,   21.46
55.75221,37.61561,2004,05,07,    7.90,   20.55
55.75221,37.61561,2004,05,08,    6.99,   19.58
55.75221,37.61561,2004,05,09,    9.47,   17.67
55.75221,37.61561,2004,05,10,    9.00,   16.63
55.75221,37.61561,2004,05,11,    7.82,   16.98
55.75221,37.61561,2004,05,12,    2.67,   16.23
55.75221,37.61561,2004,05,13,    0.42,    6.97
55.75221,37.61561,2004,05,14,   -1.05,    6.71
55.75221,37.61561,2004,05,15,   -1.40,   11.87
55.75221,37.61561,2004,05,16,    2.15,   14.65
55.75221,37.61561,2004,05,17,    5.35,   14.03
55.75221,37.61561,2004,05,18,    3.02,   11.38
55.75221,37.61561,2004,05,19,    3.79,   10.73
55.75221,37.61561,2004,05,20,    4.49,   11.35
55.75221,37.61561,2004,05,21,    3.92,   11.59
55.75221,37.61561,2004,05,22,    2.66,   13.53
55.75221,37.61561,2004,05,23,    3.78,   15.84
55.75221,37.61561,2004,05,24,    6.82,   13.95
55.75221,37.61561,2004,05,25,    6.29,   14.24
55.75221,37.61561,2004,05,26,    7.08,   15.50
55.75221,37.61561,2004,05,27,    5.95,   16.23
55.75221,37.61561,2004,05,28,    8.66,   16.21
55.75221,37.61561,2004,05,29,    5.27,   19.02
55.75221,37.61561,2004,05,30,    8.99,   20.50
55.75221,37.61561,2004,05,31,   11.48,   18.32
55.75221,37.61561,2004,06,01,    7.70,   16.44
55.75221,37.61561,2004,06,02,    5.10,   14.57
55.75221,37.61561,2004,06,03,    5.10,   14.04
55.75221,37.61561,2004,06,04,    4.53,   15.48
55.75221,37.61561,2004,06,05,    8.99,   19.93
55.75221,37.61561,2004,06,06,   10.21,   20.40
55.75221,37.61561,2004,06,07,   12.23,   18.94
55.75221,37.61561,2004,06,08,   11.15,   21.28
55.75221,37.61561,2004,06,09,    7.94,   17.42
55.75221,37.61561,2004,06,10,    5.01,   10.89
55.75221,37.61561,2004,06,11,    5.21,   14.70
55.75221,37.61561,2004,06,12,    5.96,   18.43
55.75221,37.61561,2004,06,13,   10.21,   15.13
55.75221,37.61561,2004,06,14,    9.01,   19.67
55.75221,37.61561,2004,06,15,   10.11,   15.95
55.75221,37.61561,2004,06,16,    8.49,   16.97
55.75221,37.61561,2004,06,17,    6.31,   14.51
55.75221,37.61561,2004,06,18,    8.02,   14.62
55.75221,37.61561,2004,06,19,    7.09,   18.06
55.75221,37.61561,2004,06,20,   10.61,   21.93
55.75221,37.61561,2004,06,21,   12.45,   24.12
55.75221,37.61561,2004,06,22,   17.08,   23.07
55.75221,37.61561,2004,06,23,   14.11,   18.85
55.75221,37.61561,2004,06,24,   12.02,   22.38
55.75221,37.61561,2004,06,25,   13.84,   21.09
55.75221,37.61561,2004,06,26,   13.39,   20.12
55.75221,37.61561,2004,06,27,   14.41,   24.32
55.75221,37.61561,2004,06,28,   14.50,   19.95
55.75221,37.61561,2004,06,29,   13.03,   19.50
55.75221,37.61561,2004,06,30,   11.07,   20.42
55.75221,37.61561,2004,07,01,   12.19,   21.18
55.75221,37.61561,2004,07,02,   13.09,   22.42
55.75221,37.61561,2004,07,03,   13.94,   20.62
55.75221,37.61561,2004,07,04,   13.04,   18.75
55.75221,37.61561,2004,07,05,   12.88,   15.41
55.75221,37.61561,2004,07,06,   10.50,   17.70
55.75221,37.61561,2004,07,07,    9.65,   20.41
55.75221,37.61561,2004,07,08,   12.65,   20.55
55.75221,37.61561,2004,07,09,   12.64,   20.80
55.75221,37.61561,2004,07,10,   12.56,   24.44
55.75221,37.61561,2004,07,11,   15.18,   23.31
55.75221,37.61561,2004,07,12,   16.58,   22.76
55.75221,37.61561,2004,07,13,   15.40,   22.83
55.75221,37.61561,2004,07,14,   12.44,   23.63
55.75221,37.61561,2004,07,15,   17.84,   24.40
55.75221,37.61561,2004,07,16,   14.71,   20.29
55.75221,37.61561,2004,07,17,   12.25,   19.43
55.75221,37.61561,2004,07,18,   12.36,   18.81
55.75221,37.61561,2004,07,19,   13.22,   21.17
55.75221,37.61561,2004,07,20,   13.44,   22.40
55.75221,37.61561,2004,07,21,   11.37,   20.92
55.75221,37.61561,2004,07,22,   14.75,   22.99
55.75221,37.61561,2004,07,23,   16.59,   22.77
55.75221,37.61561,2004,07,24,   17.06,   23.51
55.75221,37.61561,2004,07,25,   15.83,   23.27
55.75221,37.61561,2004,07,26,   14.69,   23.80
55.75221,37.61561,2004,07,27,   16.18,   25.54
55.75221,37.61561,2004,07,28,   17.73,   26.72
55.75221,37.61561,2004,07,29,   17.74,   25.76
55.75221,37.61561,2004,07,30,   17.64,   24.70
55.75221,37.61561,2004,07,31,   17.71,   25.09
55.75221,37.61561,2004,08,01,   16.47,   25.17
55.75221,37.61561,2004,08,02,   17.56,   23.77
55.75221,37.61561,2004,08,03,   14.99,   24.10
55.75221,37.61561,2004,08,04,   14.11,   23.13
55.75221,37.61561,2004,08,05,   13.03,   23.90
55.75221,37.61561,2004,08,06,   15.60,   24.09
55.75221,37.61561,2004,08,07,   15.68,   24.41
55.75221,37.61561,2004,08,08,   15.17,   24.41
55.75221,37.61561,2004,08,09,   15.62,   25.03
55.75221,37.61561,2004,08,10,   13.10,   22.72
55.75221,37.61561,2004,08,11,   10.75,   18.08
55.75221,37.61561,2004,08,12,   11.33,   20.30
55.75221,37.61561,2004,08,13,    9.90,   17.60
55.75221,37.61561,2004,08,14,    9.28,   18.60
55.75221,37.61561,2004,08,15,    8.82,   14.75
55.75221,37.61561,2004,08,16,    7.66,   19.56
55.75221,37.61561,2004,08,17,   11.28,   22.02
55.75221,37.61561,2004,08,18,   13.90,   24.05
55.75221,37.61561,2004,08,19,   14.81,   24.70
55.75221,37.61561,2004,08,20,   13.27,   25.61
55.75221,37.61561,2004,08,21,   15.58,   27.25
55.75221,37.61561,2004,08,22,   17.99,   27.54
55.75221,37.61561,2004,08,23,   15.27,   25.95
55.75221,37.61561,2004,08,24,   10.60,   19.50
55.75221,37.61561,2004,08,25,    8.72,   18.50
55.75221,37.61561,2004,08,26,   11.31,   19.59
55.75221,37.61561,2004,08,27,   10.91,   20.73
55.75221,37.61561,2004,08,28,   10.60,   22.44
55.75221,37.61561,2004,08,29,   13.36,   22.89
55.75221,37.61561,2004,08,30,   14.71,   22.34
55.75221,37.61561,2004,08,31,   14.42,   25.40
55.75221,37.61561,2004,09,01,   13.94,   24.44
55.75221,37.61561,2004,09,02,   16.41,   21.21
55.75221,37.61561,2004,09,03,   15.70,   20.04
55.75221,37.61561,2004,09,04,    6.69,   15.53
55.75221,37.61561,2004,09,05,    5.28,   15.35
55.75221,37.61561,2004,09,06,    4.19,   18.27
55.75221,37.61561,2004,09,07,    8.85,   14.89
55.75221,37.61561,2004,09,08,    6.05,   12.73
55.75221,37.61561,2004,09,09,    5.12,   11.60
55.75221,37.61561,2004,09,10,    3.53,   12.30
55.75221,37.61561,2004,09,11,    2.91,   14.09
55.75221,37.61561,2004,09,12,    7.82,   16.63
55.75221,37.61561,2004,09,13,   10.95,   19.07
55.75221,37.61561,2004,09,14,    9.00,   18.95
55.75221,37.61561,2004,09,15,    7.66,   20.38
55.75221,37.61561,2004,09,16,   11.64,   19.62
55.75221,37.61561,2004,09,17,    5.17,   12.95
55.75221,37.61561,2004,09,18,    3.27,   15.04
55.75221,37.61561,2004,09,19,    6.70,   15.98
55.75221,37.61561,2004,09,20,    5.14,   17.88
55.75221,37.61561,2004,09,21,   10.50,   20.30
55.75221,37.61561,2004,09,22,    9.17,   14.25
55.75221,37.61561,2004,09,23,    6.71,   13.11
55.75221,37.61561,2004,09,24,    5.93,   12.42
55.75221,37.61561,2004,09,25,    4.46,   13.88
55.75221,37.61561,2004,09,26,    5.76,   14.05
55.75221,37.61561,2004,09,27,    5.06,   10.80
55.75221,37.61561,2004,09,28,    6.37,   13.24
55.75221,37.61561,2004,09,29,    6.28,   13.62
55.75221,37.61561,2004,09,30,    4.81,   14.94
55.75221,37.61561,2004,10,01,    7.60,   13.51
55.75221,37.61561,2004,10,02,    3.79,    9.84
55.75221,37.61561,2004,10,03,    1.20,    8.52
55.75221,37.61561,2004,10,04,    0.38,    7.43
55.75221,37.61561,2004,10,05,    0.34,    8.67
55.75221,37.61561,2004,10,06,    3.67,   11.07
55.75221,37.61561,2004,10,07,    5.02,   15.11
55.75221,37.61561,2004,10,08,    7.75,   11.29
55.75221,37.61561,2004,10,09,    5.98,   10.23
55.75221,37.61561,2004,10,10,    1.28,    6.55
55.75221,37.61561,2004,10,11,   -1.76,    3.24
55.75221,37.61561,2004,10,12,   -0.98,    3.80
55.75221,37.61561,2004,10,13,   -1.46,    4.63
55.75221,37.61561,2004,10,14,   -0.53,    8.02
55.75221,37.61561,2004,10,15,   -1.75,    7.97
55.75221,37.61561,2004,10,16,   -3.24,    7.29
55.75221,37.61561,2004,10,17,   -2.35,    8.02
55.75221,37.61561,2004,10,18,    2.22,    7.93
55.75221,37.61561,2004,10,19,    4.42,    7.76
55.75221,37.61561,2004,10,20,    4.99,    7.29
55.75221,37.61561,2004,10,21,    4.26,    7.67
55.75221,37.61561,2004,10,22,    1.32,    8.44
55.75221,37.61561,2004,10,23,    1.48,    5.23
55.75221,37.61561,2004,10,24,    2.21,   10.82
55.75221,37.61561,2004,10,25,    0.56,    5.91
55.75221,37.61561,2004,10,26,    0.69,    9.42
55.75221,37.61561,2004,10,27,    6.86,   11.84
55.75221,37.61561,2004,10,28,    0.97,    9.81
55.75221,37.61561,2004,10,29,    0.44,    3.90
55.75221,37.61561,2004,10,30,   -1.21,    4.42
55.75221,37.61561,2004,10,31,   -1.40,    3.49
55.75221,37.61561,2004,11,01,    1.28,    3.56
55.75221,37.61561,2004,11,02,   -2.01,    3.43
55.75221,37.61561,2004,11,03,   -2.27,    2.74
55.75221,37.61561,2004,11,04,    1.59,    5.82
55.75221,37.61561,2004,11,05,    1.77,    5.02
55.75221,37.61561,2004,11,06,    1.52,    8.44
55.75221,37.61561,2004,11,07,   -0.13,    4.91
55.75221,37.61561,2004,11,08,   -0.06,    3.46
55.75221,37.61561,2004,11,09,   -0.91,    4.79
55.75221,37.61561,2004,11,10,   -1.15,    2.74
55.75221,37.61561,2004,11,11,   -2.61,    2.41
55.75221,37.61561,2004,11,12,   -2.82,    1.36
55.75221,37.61561,2004,11,13,    1.67,    4.63
55.75221,37.61561,2004,11,14,    0.82,    5.61
55.75221,37.61561,2004,11,15,   -1.40,    1.59
55.75221,37.61561,2004,11,16,   -1.68,    1.46
55.75221,37.61561,2004,11,17,   -4.44,   -1.26
55.75221,37.61561,2004,11,18,   -4.94,   -1.80
55.75221,37.61561,2004,11,19,   -6.41,   -1.97
55.75221,37.61561,2004,11,20,   -6.44,   -0.19
55.75221,37.61561,2004,11,21,   -9.59,   -2.25
55.75221,37.61561,2004,11,22,  -17.93,   -9.69
55.75221,37.61561,2004,11,23,  -17.21,  -12.56
55.75221,37.61561,2004,11,24,  -18.58,  -10.70
55.75221,37.61561,2004,11,25,  -22.55,  -17.16
55.75221,37.61561,2004,11,26,  -22.24,   -8.20
55.75221,37.61561,2004,11,27,  -10.79,   -7.03
55.75221,37.61561,2004,11,28,  -14.98,   -8.78
55.75221,37.61561,2004,11,29,  -19.91,  -13.06
55.75221,37.61561,2004,11,30,  -23.17,  -18.47
55.75221,37.61561,2004,12,01,  -19.55,   -5.97
55.75221,37.61561,2004,12,02,   -7.80,   -5.16
55.75221,37.61561,2004,12,03,  -10.49,   -2.93
55.75221,37.61561,2004,12,04,  -15.64,   -9.11
55.75221,37.61561,2004,12,05,  -14.98,   -3.28
55.75221,37.61561,2004,12,06,   -2.69,    0.26
55.75221,37.61561,2004,12,07,   -4.48,   -1.88
55.75221,37.61561,2004,12,08,   -2.57,    0.41
55.75221,37.61561,2004,12,09,   -7.10,   -0.50
55.75221,37.61561,2004,12,10,  -11.33,   -5.17
55.75221,37.61561,2004,12,11,  -13.51,   -8.22
55.75221,37.61561,2004,12,12,   -9.13,   -1.77
55.75221,37.61561,2004,12,13,  -12.04,   -2.35
55.75221,37.61561,2004,12,14,  -18.35,  -11.78
55.75221,37.61561,2004,12,15,  -17.55,  -10.53
55.75221,37.61561,2004,12,16,  -10.37,   -4.24
55.75221,37.61561,2004,12,17,   -9.55,   -4.11
55.75221,37.61561,2004,12,18,  -11.19,   -0.87
55.75221,37.61561,2004,12,19,   -0.33,    0.57
55.75221,37.61561,2004,12,20,   -7.82,   -0.07
55.75221,37.61561,2004,12,21,  -14.37,   -7.30
55.75221,37.61561,2004,12,22,  -14.33,   -8.93
55.75221,37.61561,2004,12,23,  -15.72,  -10.15
55.75221,37.61561,2004,12,24,  -10.76,   -8.31
55.75221,37.61561,2004,12,25,   -8.48,   -4.48
55.75221,37.61561,2004,12,26,   -6.66,   -0.82
55.75221,37.61561,2004,12,27,   -5.53,   -2.34
55.75221,37.61561,2004,12,28,   -5.31,   -3.13
55.75221,37.61561,2004,12,29,  -17.98,   -5.00
55.75221,37.61561,2004,12,30,  -23.51,  -15.89
55.75221,37.61561,2004,12,31,  -15.74,   -2.82
55.75221,37.61561,2005,01,01,  -13.04,   -4.12
55.75221,37.61561,2005,01,02,  -12.02,   -4.74
55.75221,37.61561,2005,01,03,   -6.07,   -2.81
55.75221,37.61561,2005,01,04,   -6.59,   -3.23
55.75221,37.61561,2005,01,05,   -6.10,   -3.33
55.75221,37.61561,2005,01,06,   -8.32,   -1.02
55.75221,37.61561,2005,01,07,   -7.83,   -1.92
55.75221,37.61561,2005,01,08,   -1.96,    1.20
55.75221,37.61561,2005,01,09,    0.53,    1.05
55.75221,37.61561,2005,01,10,   -8.55,    0.76
55.75221,37.61561,2005,01,11,   -8.92,    1.04
55.75221,37.61561,2005,01,12,   -4.88,    0.80
55.75221,37.61561,2005,01,13,   -4.19,    0.56
55.75221,37.61561,2005,01,14,   -2.68,   -0.34
55.75221,37.61561,2005,01,15,   -7.80,   -2.04
55.75221,37.61561,2005,01,16,  -14.30,   -8.64
55.75221,37.61561,2005,01,17,  -11.36,   -5.05
55.75221,37.61561,2005,01,18,  -12.27,   -5.94
55.75221,37.61561,2005,01,19,  -14.04,   -7.51
55.75221,37.61561,2005,01,20,  -13.13,   -7.34
55.75221,37.61561,2005,01,21,   -7.34,   -0.21
55.75221,37.61561,2005,01,22,   -1.59,    0.32
55.75221,37.61561,2005,01,23,   -6.08,   -1.80
55.75221,37.61561,2005,01,24,   -8.97,   -6.28
55.75221,37.61561,2005,01,25,  -12.34,   -9.03
55.75221,37.61561,2005,01,26,  -20.44,  -12.38
55.75221,37.61561,2005,01,27,  -23.68,  -13.43
55.75221,37.61561,2005,01,28,  -14.62,  -13.13
55.75221,37.61561,2005,01,29,  -15.64,  -13.44
55.75221,37.61561,2005,01,30,  -18.58,  -12.01
55.75221,37.61561,2005,01,31,  -19.69,  -11.41
55.75221,37.61561,2005,02,01,  -12.81,   -8.50
55.75221,37.61561,2005,02,02,  -15.45,  -10.86
55.75221,37.61561,2005,02,03,  -23.51,  -15.50
55.75221,37.61561,2005,02,04,  -26.30,  -17.15
55.75221,37.61561,2005,02,05,  -27.82,  -19.51
55.75221,37.61561,2005,02,06,  -25.97,  -14.52
55.75221,37.61561,2005,02,07,  -15.71,   -8.62
55.75221,37.61561,2005,02,08,  -13.39,   -5.35
55.75221,37.61561,2005,02,09,  -16.68,   -9.36
55.75221,37.61561,2005,02,10,  -21.34,  -13.84
55.75221,37.61561,2005,02,11,  -18.37,  -11.13
55.75221,37.61561,2005,02,12,  -12.96,   -9.36
55.75221,37.61561,2005,02,13,  -15.23,  -11.64
55.75221,37.61561,2005,02,14,  -15.42,   -5.79
55.75221,37.61561,2005,02,15,   -8.56,   -3.93
55.75221,37.61561,2005,02,16,   -5.61,   -1.09
55.75221,37.61561,2005,02,17,   -8.26,   -2.47
55.75221,37.61561,2005,02,18,  -11.33,   -5.58
55.75221,37.61561,2005,02,19,  -14.26,   -6.37
55.75221,37.61561,2005,02,20,  -11.48,   -5.15
55.75221,37.61561,2005,02,21,  -16.30,  -11.79
55.75221,37.61561,2005,02,22,  -18.48,   -9.19
55.75221,37.61561,2005,02,23,  -18.66,   -7.76
55.75221,37.61561,2005,02,24,  -20.12,   -8.42
55.75221,37.61561,2005,02,25,  -18.23,  -10.41
55.75221,37.61561,2005,02,26,  -15.90,   -8.34
55.75221,37.61561,2005,02,27,  -13.06,   -7.56
55.75221,37.61561,2005,02,28,  -12.76,  -10.30
55.75221,37.61561,2005,03,01,  -16.00,  -12.42
55.75221,37.61561,2005,03,02,  -16.85,  -10.52
55.75221,37.61561,2005,03,03,  -24.06,   -9.46
55.75221,37.61561,2005,03,04,  -15.56,   -5.89
55.75221,37.61561,2005,03,05,  -20.26,   -6.59
55.75221,37.61561,2005,03,06,  -12.90,   -7.09
55.75221,37.61561,2005,03,07,   -8.82,   -4.91
55.75221,37.61561,2005,03,08,   -8.23,   -3.66
55.75221,37.61561,2005,03,09,  -10.73,   -3.87
55.75221,37.61561,2005,03,10,  -11.64,   -7.14
55.75221,37.61561,2005,03,11,  -11.57,   -8.29
55.75221,37.61561,2005,03,12,  -15.04,   -6.74
55.75221,37.61561,2005,03,13,   -6.41,    0.08
55.75221,37.61561,2005,03,14,  -12.14,   -3.81
55.75221,37.61561,2005,03,15,  -13.22,   -2.17
55.75221,37.61561,2005,03,16,  -12.58,   -5.96
55.75221,37.61561,2005,03,17,  -16.28,   -4.62
55.75221,37.61561,2005,03,18,   -7.90,    0.00
55.75221,37.61561,2005,03,19,  -11.19,   -7.75
55.75221,37.61561,2005,03,20,  -11.49,   -8.67
55.75221,37.61561,2005,03,21,  -12.50,   -6.60
55.75221,37.61561,2005,03,22,   -8.10,   -3.05
55.75221,37.61561,2005,03,23,  -10.32,   -2.57
55.75221,37.61561,2005,03,24,  -14.52,   -2.07
55.75221,37.61561,2005,03,25,   -6.36,    0.12
55.75221,37.61561,2005,03,26,   -5.25,    0.35
55.75221,37.61561,2005,03,27,  -10.48,   -2.87
55.75221,37.61561,2005,03,28,  -13.98,   -7.33
55.75221,37.61561,2005,03,29,  -15.11,   -5.91
55.75221,37.61561,2005,03,30,  -14.48,   -3.91
55.75221,37.61561,2005,03,31,   -9.75,   -0.13
55.75221,37.61561,2005,04,01,   -8.98,    0.70
55.75221,37.61561,2005,04,02,   -6.95,    1.03
55.75221,37.61561,2005,04,03,   -4.50,    1.29
55.75221,37.61561,2005,04,04,   -4.08,    1.20
55.75221,37.61561,2005,04,05,   -4.18,    1.71
55.75221,37.61561,2005,04,06,   -2.33,    1.76
55.75221,37.61561,2005,04,07,   -2.74,    1.67
55.75221,37.61561,2005,04,08,   -3.14,    1.56
55.75221,37.61561,2005,04,09,   -0.46,    1.14
55.75221,37.61561,2005,04,10,   -1.35,    2.70
55.75221,37.61561,2005,04,11,   -0.58,    2.70
55.75221,37.61561,2005,04,12,   -0.37,    8.16
55.75221,37.61561,2005,04,13,   -0.73,   13.86
55.75221,37.61561,2005,04,14,    2.59,   14.27
55.75221,37.61561,2005,04,15,    5.23,   11.62
55.75221,37.61561,2005,04,16,    4.83,   16.80
55.75221,37.61561,2005,04,17,    4.94,   12.46
55.75221,37.61561,2005,04,18,    4.40,   10.96
55.75221,37.61561,2005,04,19,    4.00,    8.55
55.75221,37.61561,2005,04,20,   -2.90,    4.70
55.75221,37.61561,2005,04,21,   -4.71,    2.11
55.75221,37.61561,2005,04,22,   -3.98,    7.41
55.75221,37.61561,2005,04,23,    0.33,    3.15
55.75221,37.61561,2005,04,24,   -0.63,    4.67
55.75221,37.61561,2005,04,25,   -1.77,    7.95
55.75221,37.61561,2005,04,26,    0.75,    9.78
55.75221,37.61561,2005,04,27,    3.41,   14.41
55.75221,37.61561,2005,04,28,    6.32,   15.63
55.75221,37.61561,2005,04,29,    3.21,   14.21
55.75221,37.61561,2005,04,30,    3.03,   13.32
55.75221,37.61561,2005,05,01,    4.46,   13.89
55.75221,37.61561,2005,05,02,    4.93,    7.54
55.75221,37.61561,2005,05,03,    4.73,   12.19
55.75221,37.61561,2005,05,04,    3.82,   14.24
55.75221,37.61561,2005,05,05,    5.96,   17.85
55.75221,37.61561,2005,05,06,    9.95,   17.81
55.75221,37.61561,2005,05,07,    7.61,   13.69
55.75221,37.61561,2005,05,08,    6.69,   17.92
55.75221,37.61561,2005,05,09,   11.45,   16.11
55.75221,37.61561,2005,05,10,    7.75,   13.10
55.75221,37.61561,2005,05,11,    6.41,   13.86
55.75221,37.61561,2005,05,12,    6.99,   14.27
55.75221,37.61561,2005,05,13,    5.66,   14.05
55.75221,37.61561,2005,05,14,    4.10,   13.04
55.75221,37.61561,2005,05,15,    5.36,   15.64
55.75221,37.61561,2005,05,16,    3.64,   18.07
55.75221,37.61561,2005,05,17,    8.96,   20.19
55.75221,37.61561,2005,05,18,    9.28,   21.61
55.75221,37.61561,2005,05,19,   10.34,   22.87
55.75221,37.61561,2005,05,20,    7.59,   14.69
55.75221,37.61561,2005,05,21,    7.32,   19.71
55.75221,37.61561,2005,05,22,   12.91,   23.50
55.75221,37.61561,2005,05,23,   13.49,   27.41
55.75221,37.61561,2005,05,24,   16.28,   29.20
55.75221,37.61561,2005,05,25,   16.88,   27.89
55.75221,37.61561,2005,05,26,   12.54,   19.72
55.75221,37.61561,2005,05,27,   10.61,   20.95
55.75221,37.61561,2005,05,28,   13.25,   22.16
55.75221,37.61561,2005,05,29,   11.02,   19.87
55.75221,37.61561,2005,05,30,   13.22,   18.46
55.75221,37.61561,2005,05,31,   12.19,   17.49
55.75221,37.61561,2005,06,01,   10.62,   17.90
55.75221,37.61561,2005,06,02,    7.71,   14.81
55.75221,37.61561,2005,06,03,    8.07,   15.22
55.75221,37.61561,2005,06,04,    7.21,   16.19
55.75221,37.61561,2005,06,05,    7.67,   18.52
55.75221,37.61561,2005,06,06,   11.97,   22.65
55.75221,37.61561,2005,06,07,   11.89,   19.49
55.75221,37.61561,2005,06,08,   13.72,   19.97
55.75221,37.61561,2005,06,09,   11.15,   18.13
55.75221,37.61561,2005,06,10,   12.20,   19.68
55.75221,37.61561,2005,06,11,   12.05,   23.05
55.75221,37.61561,2005,06,12,   15.00,   24.88
55.75221,37.61561,2005,06,13,   15.65,   21.65
